YYYYMM,Country,Fuel,Value,source_url
202304,California,ICE,118446.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202304,California,PluginHybrid,5071.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202304,California,Hydrogen,324.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202304,California,BatteryElectric,34455.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202305,California,ICE,118446.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202305,California,PluginHybrid,5071.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202305,California,Hydrogen,324.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202305,California,BatteryElectric,34455.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202306,California,ICE,118446.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202306,California,PluginHybrid,5071.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202306,California,Hydrogen,324.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202306,California,BatteryElectric,34455.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202307,California,ICE,107933.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202307,California,PluginHybrid,5807.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202307,California,Hydrogen,378.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202307,California,BatteryElectric,33460.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202308,California,ICE,107933.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202308,California,PluginHybrid,5807.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202308,California,Hydrogen,378.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202308,California,BatteryElectric,33460.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202309,California,ICE,107933.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202309,California,PluginHybrid,5807.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202309,California,Hydrogen,378.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202309,California,BatteryElectric,33460.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202310,California,ICE,103347.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202310,California,PluginHybrid,5151.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202310,California,Hydrogen,73.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202310,California,BatteryElectric,28942.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202311,California,ICE,103347.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202311,California,PluginHybrid,5151.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202311,California,Hydrogen,73.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202311,California,BatteryElectric,28942.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202312,California,ICE,103347.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202312,California,PluginHybrid,5151.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202312,California,Hydrogen,73.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202312,California,BatteryElectric,28942.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202401,California,ICE,109021.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202401,California,PluginHybrid,5463.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202401,California,Hydrogen,65.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202401,California,BatteryElectric,28810.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202402,California,ICE,109021.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202402,California,PluginHybrid,5463.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202402,California,Hydrogen,65.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202402,California,BatteryElectric,28810.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202403,California,ICE,109021.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202403,California,PluginHybrid,5463.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202403,California,Hydrogen,65.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202403,California,BatteryElectric,28810.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202404,California,ICE,111692.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202404,California,PluginHybrid,5532.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202404,California,Hydrogen,31.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202404,California,BatteryElectric,33374.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202405,California,ICE,111692.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202405,California,PluginHybrid,5532.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202405,California,Hydrogen,31.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202405,California,BatteryElectric,33374.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202406,California,ICE,111692.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202406,California,PluginHybrid,5532.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202406,California,Hydrogen,31.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202406,California,BatteryElectric,33374.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202407,California,ICE,107808.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202407,California,PluginHybrid,5124.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202407,California,Hydrogen,42.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202407,California,BatteryElectric,33246.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202408,California,ICE,107808.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202408,California,PluginHybrid,5124.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202408,California,Hydrogen,42.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202408,California,BatteryElectric,33246.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202409,California,ICE,107808.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202409,California,PluginHybrid,5124.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202409,California,Hydrogen,42.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202409,California,BatteryElectric,33246.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202410,California,ICE,107696.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202410,California,PluginHybrid,5168.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202410,California,Hydrogen,60.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202410,California,BatteryElectric,30872.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202411,California,ICE,107696.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202411,California,PluginHybrid,5168.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202411,California,Hydrogen,60.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202411,California,BatteryElectric,30872.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202412,California,ICE,107696.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202412,California,PluginHybrid,5168.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202412,California,Hydrogen,60.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202412,California,BatteryElectric,30872.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202501,California,ICE,114040.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202501,California,PluginHybrid,5091.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202501,California,Hydrogen,22.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202501,California,BatteryElectric,28536.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202502,California,ICE,114040.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202502,California,PluginHybrid,5091.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202502,California,Hydrogen,22.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202502,California,BatteryElectric,28536.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202503,California,ICE,114040.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202503,California,PluginHybrid,5091.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202503,California,Hydrogen,22.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202503,California,BatteryElectric,28536.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202504,California,ICE,123665.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202504,California,PluginHybrid,5622.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202504,California,Hydrogen,20.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202504,California,BatteryElectric,28231.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202505,California,ICE,123665.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202505,California,PluginHybrid,5622.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202505,California,Hydrogen,20.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202505,California,BatteryElectric,28231.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202506,California,ICE,123665.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202506,California,PluginHybrid,5622.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202506,California,Hydrogen,20.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202506,California,BatteryElectric,28231.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202507,California,ICE,107185.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202507,California,PluginHybrid,5531.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202507,California,Hydrogen,38.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202507,California,BatteryElectric,36793.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202508,California,ICE,107185.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202508,California,PluginHybrid,5531.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202508,California,Hydrogen,38.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202508,California,BatteryElectric,36793.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202509,California,ICE,107185.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202509,California,PluginHybrid,5531.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202509,California,Hydrogen,38.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202509,California,BatteryElectric,36793.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202510,California,ICE,113087.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202510,California,PluginHybrid,2862.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202510,California,Hydrogen,39.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202510,California,BatteryElectric,23453.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202511,California,ICE,113087.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202511,California,PluginHybrid,2862.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202511,California,Hydrogen,39.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202511,California,BatteryElectric,23453.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202512,California,ICE,113087.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202512,California,PluginHybrid,2862.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202512,California,Hydrogen,39.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202512,California,BatteryElectric,23453.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202601,California,ICE,115199.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202601,California,PluginHybrid,2574.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202601,California,Hydrogen,30.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202601,California,BatteryElectric,18952.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202602,California,ICE,115199.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202602,California,PluginHybrid,2574.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202602,California,Hydrogen,30.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202602,California,BatteryElectric,18952.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202603,California,ICE,115199.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202603,California,PluginHybrid,2574.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202603,California,Hydrogen,30.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202603,California,BatteryElectric,18952.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202604,California,ICE,122727.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202604,California,PluginHybrid,3726.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202604,California,Hydrogen,27.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202604,California,BatteryElectric,25199.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202605,California,ICE,122727.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202605,California,PluginHybrid,3726.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202605,California,Hydrogen,27.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202605,California,BatteryElectric,25199.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202606,California,ICE,122727.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202606,California,PluginHybrid,3726.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202606,California,Hydrogen,27.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
202606,California,BatteryElectric,25199.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201401,California CNCDA,ICE,129012.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201401,California CNCDA,NonPluginHybrid,8549.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201401,California CNCDA,PluginHybrid,2195.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201401,California CNCDA,ZEV,2022.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201402,California CNCDA,ICE,129012.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201402,California CNCDA,NonPluginHybrid,8549.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201402,California CNCDA,PluginHybrid,2195.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201402,California CNCDA,ZEV,2022.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201403,California CNCDA,ICE,129012.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201403,California CNCDA,NonPluginHybrid,8549.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201403,California CNCDA,PluginHybrid,2195.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201403,California CNCDA,ZEV,2022.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201404,California CNCDA,ICE,146999.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201404,California CNCDA,NonPluginHybrid,10296.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201404,California CNCDA,PluginHybrid,2881.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201404,California CNCDA,ZEV,2234.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201405,California CNCDA,ICE,146999.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201405,California CNCDA,NonPluginHybrid,10296.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201405,California CNCDA,PluginHybrid,2881.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201405,California CNCDA,ZEV,2234.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201406,California CNCDA,ICE,146999.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201406,California CNCDA,NonPluginHybrid,10296.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201406,California CNCDA,PluginHybrid,2881.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201406,California CNCDA,ZEV,2234.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201407,California CNCDA,ICE,142846.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201407,California CNCDA,NonPluginHybrid,10983.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201407,California CNCDA,PluginHybrid,2806.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201407,California CNCDA,ZEV,2581.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201408,California CNCDA,ICE,142846.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201408,California CNCDA,NonPluginHybrid,10983.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201408,California CNCDA,PluginHybrid,2806.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201408,California CNCDA,ZEV,2581.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201409,California CNCDA,ICE,142846.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201409,California CNCDA,NonPluginHybrid,10983.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201409,California CNCDA,PluginHybrid,2806.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201409,California CNCDA,ZEV,2581.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201410,California CNCDA,ICE,138889.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201410,California CNCDA,NonPluginHybrid,8685.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201410,California CNCDA,PluginHybrid,2095.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201410,California CNCDA,ZEV,3006.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201411,California CNCDA,ICE,138889.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201411,California CNCDA,NonPluginHybrid,8685.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201411,California CNCDA,PluginHybrid,2095.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201411,California CNCDA,ZEV,3006.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201412,California CNCDA,ICE,138889.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201412,California CNCDA,NonPluginHybrid,8685.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201412,California CNCDA,PluginHybrid,2095.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201412,California CNCDA,ZEV,3006.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201501,California CNCDA,ICE,146394.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201501,California CNCDA,NonPluginHybrid,8355.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201501,California CNCDA,PluginHybrid,1729.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201501,California CNCDA,ZEV,2739.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201502,California CNCDA,ICE,146394.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201502,California CNCDA,NonPluginHybrid,8355.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201502,California CNCDA,PluginHybrid,1729.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201502,California CNCDA,ZEV,2739.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201503,California CNCDA,ICE,146394.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201503,California CNCDA,NonPluginHybrid,8355.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201503,California CNCDA,PluginHybrid,1729.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201503,California CNCDA,ZEV,2739.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201504,California CNCDA,ICE,164454.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201504,California CNCDA,NonPluginHybrid,10350.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201504,California CNCDA,PluginHybrid,2277.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201504,California CNCDA,ZEV,2904.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201505,California CNCDA,ICE,164454.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201505,California CNCDA,NonPluginHybrid,10350.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201505,California CNCDA,PluginHybrid,2277.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201505,California CNCDA,ZEV,2904.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201506,California CNCDA,ICE,164454.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201506,California CNCDA,NonPluginHybrid,10350.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201506,California CNCDA,PluginHybrid,2277.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201506,California CNCDA,ZEV,2904.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201507,California CNCDA,ICE,160532.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201507,California CNCDA,NonPluginHybrid,11293.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201507,California CNCDA,PluginHybrid,2336.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201507,California CNCDA,ZEV,2788.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201508,California CNCDA,ICE,160532.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201508,California CNCDA,NonPluginHybrid,11293.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201508,California CNCDA,PluginHybrid,2336.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201508,California CNCDA,ZEV,2788.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201509,California CNCDA,ICE,160532.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201509,California CNCDA,NonPluginHybrid,11293.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201509,California CNCDA,PluginHybrid,2336.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201509,California CNCDA,ZEV,2788.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201510,California CNCDA,ICE,152619.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201510,California CNCDA,NonPluginHybrid,9528.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201510,California CNCDA,PluginHybrid,2896.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201510,California CNCDA,ZEV,3049.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201511,California CNCDA,ICE,152619.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201511,California CNCDA,NonPluginHybrid,9528.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201511,California CNCDA,PluginHybrid,2896.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201511,California CNCDA,ZEV,3049.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201512,California CNCDA,ICE,152619.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201512,California CNCDA,NonPluginHybrid,9528.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201512,California CNCDA,PluginHybrid,2896.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201512,California CNCDA,ZEV,3049.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201601,California CNCDA,ICE,153220.5,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201601,California CNCDA,NonPluginHybrid,9236.833333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201601,California CNCDA,PluginHybrid,2908.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201601,California CNCDA,ZEV,2455.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201602,California CNCDA,ICE,153220.5,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201602,California CNCDA,NonPluginHybrid,9236.833333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201602,California CNCDA,PluginHybrid,2908.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201602,California CNCDA,ZEV,2455.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201603,California CNCDA,ICE,153220.5,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201603,California CNCDA,NonPluginHybrid,9236.833333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201603,California CNCDA,PluginHybrid,2908.666667,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201603,California CNCDA,ZEV,2455.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201604,California CNCDA,ICE,167200.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201604,California CNCDA,NonPluginHybrid,8945.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201604,California CNCDA,PluginHybrid,2206.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201604,California CNCDA,ZEV,2954.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201605,California CNCDA,ICE,167200.333333,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201605,California CNCDA,NonPluginHybrid,8945.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201605,California CNCDA,PluginHybrid,2206.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
