date,hyg,lqd,tlt,shy,jnk,hyg_lqd_ratio
2024-08-14,69.89301300048828,101.65758514404297,89.71768188476562,76.63575744628906,83.950439453125,0.687533673964947
2024-08-15,69.95536804199219,101.3467788696289,88.99363708496094,76.45027923583984,84.02934265136719,0.690257439084293
2024-08-16,70.17786407470703,101.64847564697266,89.30524444580078,76.53375244140625,84.30982971191406,0.6903976043717199
2024-08-19,70.29358673095703,101.88615417480469,89.71768188476562,76.51519775390625,84.44132995605469,0.6899228585108363
2024-08-20,70.23128509521484,102.1512680053711,90.43257904052734,76.6264877319336,84.38873291015625,0.6875224014989427
2024-08-21,70.39151000976562,102.37982177734375,90.487548828125,76.7099380493164,84.52897644042969,0.687552574206014
2024-08-22,70.30249786376953,101.95929718017578,89.58939361572266,76.60794067382812,84.45884704589844,0.6895153243311943
2024-08-23,70.67637634277344,102.54438018798828,90.17594909667969,76.78411102294922,84.90592193603516,0.6892272030237717
2024-08-26,70.53392791748047,102.41639709472656,89.94682312011719,76.74700927734375,84.75688171386719,0.6886976101321208
2024-08-27,70.57843780517578,102.3341064453125,89.791015625,76.79338073730469,84.79196166992188,0.6896863641731509
2024-08-28,70.54283142089844,102.12384796142578,89.6810302734375,76.78411102294922,84.80072784423828,0.6907576714847631
2024-08-29,70.6140365600586,101.95014190673828,89.38773345947266,76.77483367919922,84.85330200195312,0.6926330384577075
2024-08-30,70.62294006347656,101.66675567626953,88.4345703125,76.77483367919922,84.870849609375,0.694651261306659
2024-09-03,70.37249755859375,101.9741439819336,89.88095092773438,76.85670471191406,84.55091857910156,0.6901013807094218
2024-09-04,70.63188171386719,102.60722351074219,91.03951263427734,77.02417755126953,84.9122543334961,0.6883714352379156
2024-09-05,70.87337493896484,103.11188507080078,91.55442810058594,77.05211639404297,85.15906524658203,0.6873443821757339
2024-09-06,70.783935546875,103.06597900390625,91.54522705078125,77.19168090820312,85.04447937011719,0.6867827408323774
2024-09-09,70.95387268066406,103.29539489746094,91.94060516357422,77.20098876953125,85.22956085205078,0.6869025744187184
2024-09-10,70.81971740722656,103.57980346679688,92.5842514038086,77.31263732910156,85.04447937011719,0.6837212954350531
2024-09-11,70.92705535888672,103.62568664550781,92.51068878173828,77.24752044677734,85.18549346923828,0.6844543824497921
2024-09-12,71.02544403076172,103.55229187011719,92.07855987548828,77.2568359375,85.28245544433594,0.6858896384432224
2024-09-13,71.2221908569336,103.87342071533203,92.3268051147461,77.36848449707031,85.53805541992188,0.6856632848562865
2024-09-16,71.40108489990234,104.3321762084961,93.17272186279297,77.41500091552734,85.71432495117188,0.6843630363581732
2024-09-17,71.41898345947266,104.34136199951172,92.72218322753906,77.35916137695312,85.76721954345703,0.6844743262964774
2024-09-18,71.4815444946289,103.91010284423828,91.57281494140625,77.33126068115234,85.8641586303711,0.6879171758859681
2024-09-19,71.69625091552734,104.00186920166016,91.26936340332031,77.3963851928711,86.04926300048828,0.6893746378395176
2024-09-20,71.78569030761719,104.09359741210938,90.91996002197266,77.42431640625,86.14620971679688,0.6896263756109388
2024-09-23,71.65151977539062,103.94683074951172,90.72688293457031,77.42431640625,85.98756408691406,0.6893093253420542
2024-09-24,71.66045379638672,104.12114715576172,90.70848846435547,77.49874114990234,86.03162384033203,0.6882411090725412
2024-09-25,71.57997131347656,103.50641632080078,89.95449829101562,77.43360900878906,85.9346694946289,0.6915510541068918
2024-09-26,71.69625091552734,103.50641632080078,90.16597747802734,77.35916137695312,85.96993255615234,0.6926744588791176
2024-09-27,71.87511444091797,103.9192886352539,90.63491821289062,77.4801254272461,86.1902847290039,0.6916436340628955
2024-09-30,71.82147979736328,103.66239166259766,90.20276641845703,77.36848449707031,86.1902847290039,0.6928402735596648
2024-10-01,71.78551483154297,104.16058349609375,90.8540267944336,77.4179458618164,86.1530532836914,0.689181189487433
2024-10-02,71.79449462890625,103.93036651611328,90.08838653564453,77.39928436279297,86.1441879272461,0.6907942022678741
2024-10-03,71.62373352050781,103.25811004638672,89.23971557617188,77.29659271240234,85.99354553222656,0.693637850705695
2024-10-04,71.5428466796875,102.69637298583984,88.14196014404297,77.03519439697266,85.91378784179688,0.6966443370843496
2024-10-07,71.23725128173828,102.17147827148438,87.47779846191406,76.9325180053711,85.49729919433594,0.6972322656666532
2024-10-08,71.40801239013672,102.37406921386719,87.6253890991211,76.99784851074219,85.6745376586914,0.697520504347248
2024-10-09,71.36308288574219,102.17147827148438,87.12724304199219,76.92317962646484,85.58589935302734,0.698463838372977
2024-10-10,71.32711791992188,102.06097412109375,86.78594207763672,76.988525390625,85.5770492553711,0.6988676968269317
2024-10-11,71.515869140625,102.04256439208984,86.43537902832031,77.05387878417969,85.77200317382812,0.700843511398159
2024-10-14,71.55184173583984,102.0517578125,86.49996948242188,77.01655578613281,85.82516479492188,0.7011328689438379
2024-10-15,71.53384399414062,102.54905700683594,87.55157470703125,77.05387878417969,85.82516479492188,0.6975573065422939
2024-10-16,71.65968322753906,102.87134552001953,87.92054748535156,77.10055541992188,86.00241088867188,0.6965951778437034
2024-10-17,71.55184173583984,102.10701751708984,86.52764892578125,77.03519439697266,85.78972625732422,0.7007534200464143
2024-10-18,71.72258758544922,101.9873046875,86.59223175048828,77.10055541992188,86.037841796875,0.7032501526068846
2024-10-21,71.43498992919922,100.94670867919922,85.0793685913086,76.988525390625,85.69224548339844,0.7076505104907784
2024-10-22,71.33612823486328,100.93749237060547,85.16236877441406,76.97917175292969,85.5416030883789,0.7067356891822036
2024-10-23,71.12039947509766,100.5967788696289,84.9317626953125,76.9325180053711,85.25801849365234,0.7069848585039492
2024-10-24,71.32711791992188,100.90067291259766,85.47604370117188,76.96983337402344,85.52388763427734,0.7069042837970662
2024-10-25,71.25521850585938,100.66123962402344,84.99633026123047,76.94184875488281,85.39093017578125,0.707871458487919
2024-10-28,71.43498992919922,100.57835388183594,84.76573944091797,76.90453338623047,85.63907623291016,0.7102421860386016
2024-10-29,71.45296478271484,100.6980972290039,84.89486694335938,76.9325180053711,85.66567993164062,0.7095761166193552
2024-10-30,71.32711791992188,100.56913757324219,85.1439437866211,76.8671646118164,85.49729919433594,0.7092346582765113
2024-10-31,71.12939453125,100.36653137207031,85.28231048583984,76.88583374023438,85.3377914428711,0.7086963508539029
2024-11-01,71.13392639160156,99.81668853759766,84.07997131347656,76.86054992675781,85.31194305419922,0.71264562503301
2024-11-04,71.3326416015625,100.55598449707031,85.38505554199219,76.91674041748047,85.52579498291016,0.7093823600686916
2024-11-05,71.5313720703125,101.03654479980469,85.83856964111328,76.89801025390625,85.73966979980469,0.7079752401672664
2024-11-06,71.65782928466797,99.9830322265625,83.48760986328125,76.80432891845703,85.93569946289062,0.7166999008620848
2024-11-07,71.96493530273438,101.16592407226562,84.53350830078125,76.93547821044922,86.3099594116211,0.7113554881516015
2024-11-08,72.0823745727539,101.51712036132812,85.607177734375,76.87928009033203,86.49707794189453,0.7100514111924409
2024-11-11,72.00106811523438,101.32305145263672,85.19066619873047,76.82307434082031,86.443603515625,0.7106089589977572
2024-11-12,71.7120361328125,100.40813446044922,83.91338348388672,76.74813079833984,86.02482604980469,0.7142054427976638
2024-11-13,71.73008728027344,100.02922821044922,83.11736297607422,76.86054992675781,86.0871810913086,0.7170912798543455
2024-11-14,71.57652282714844,100.00150299072266,83.59867858886719,76.74813079833984,85.90897369384766,0.7157544705481951
2024-11-15,71.56749725341797,100.04772186279297,83.37654113769531,76.83243560791016,85.86439514160156,0.7153336020141146
2024-11-18,71.7029800415039,100.23255920410156,83.52462768554688,76.88864135742188,86.0069808959961,0.7153661505888177
2024-11-19,71.8113784790039,100.44509887695312,83.95038604736328,76.88864135742188,86.14956665039062,0.7149316321244704
2024-11-20,71.7933349609375,100.20482635498047,83.6819839477539,76.85118103027344,86.09611511230469,0.7164658387471889
2024-11-21,71.82041931152344,100.08470153808594,83.6171875,76.83243560791016,86.12281799316406,0.7175963779458653
2024-11-22,71.80236053466797,100.1771240234375,83.66346740722656,76.82307434082031,86.12281799316406,0.7167540617144194
2024-11-25,72.07334899902344,101.4247055053711,85.829345703125,76.97296142578125,86.47035217285156,0.7106093987643541
2024-11-26,71.93783569335938,101.16592407226562,85.49613189697266,76.97296142578125,86.3099594116211,0.7110876152524657
2024-11-27,72.15463256835938,101.5356216430664,86.08849334716797,77.01979064941406,86.55944061279297,0.7106336810741004
2024-11-29,72.29916381835938,102.16401672363281,86.97704315185547,77.11347198486328,86.75550079345703,0.7076773813028336
2024-12-02,72.27284240722656,102.32442474365234,87.18602752685547,77.1087646484375,86.71428680419922,0.70631076195432
2024-12-03,72.27284240722656,101.9627914428711,86.43370056152344,77.11817169189453,86.73220825195312,0.7088158472762138
2024-12-04,72.44524383544922,102.45429229736328,87.3625259399414,77.20274353027344,86.92033386230469,0.7070981821355438
2024-12-05,72.38172149658203,102.42646789550781,87.53897094726562,77.20274353027344,86.8486557006836,0.7066700920549515
2024-12-06,72.49968719482422,102.65828704833984,87.66899108886719,77.2779312133789,87.0009765625,0.7062234260804049
2024-12-09,72.40895080566406,102.39865112304688,86.8609619140625,77.24974822998047,86.87554168701172,0.7071279749442615
2024-12-10,72.44524383544922,102.24100494384766,86.4522705078125,77.24032592773438,86.87554168701172,0.7085732762039777
2024-12-11,72.46338653564453,101.9627914428711,85.63493347167969,77.22154998779297,86.8934555053711,0.7106846086716365
2024-12-12,72.2637710571289,101.3878173828125,84.5947036743164,77.18395233154297,86.6605224609375,0.7127460963508149
2024-12-13,72.05506896972656,100.82212829589844,83.73091125488281,77.14634704589844,86.39175415039062,0.7146751431219077
2024-12-16,72.19117736816406,100.95195770263672,83.98169708251953,77.15576171875,86.53509521484375,0.7151042833741751
2024-12-17,72.03692626953125,100.96123504638672,84.1860122680664,77.16515350341797,86.38279724121094,0.7135107473322194
2024-12-18,71.29723358154297,99.70951843261719,83.13333892822266,77.0237045288086,85.48689270019531,0.7150494225857185
2024-12-19,71.22425079345703,99.16971588134766,81.87458038330078,77.10858154296875,85.36978912353516,0.7182056554308759
2024-12-20,71.67117309570312,99.56060791015625,82.34078979492188,77.11800384521484,85.9192886352539,0.7198748039021555
2024-12-23,71.47966766357422,99.2721176147461,81.58553314208984,77.07086181640625,85.74811553955078,0.7200377042521804
2024-12-24,71.70765686035156,99.5792236328125,81.9305191040039,77.10858154296875,85.97332763671875,0.7201066070244302
2024-12-26,71.89007568359375,99.67230224609375,81.88389587402344,77.12744903564453,86.18051147460938,0.7212643238248386
2024-12-27,71.64382934570312,99.25349426269531,81.21255493164062,77.14627838134766,85.95531463623047,0.7218267717213322
2024-12-30,71.74415588378906,99.6816177368164,81.8652572631836,77.25944519042969,86.01837158203125,0.71973306124717
2024-12-31,71.73503112792969,99.43030548095703,81.42703247070312,77.3066177368164,86.00035095214844,0.7214604318164187
2025-01-02,71.9083251953125,99.43962860107422,81.65080261230469,77.2877426147461,86.25257873535156,0.7231354964507147
2025-01-03,72.01776885986328,99.20697021484375,81.38973236083984,77.2877426147461,86.4327392578125,0.7259345659271801
2025-01-06,72.14545440673828,98.9557113647461,81.02610778808594,77.3066177368164,86.53182983398438,0.7290681195834522
2025-01-07,71.9083251953125,98.49966430664062,80.11231994628906,77.25944519042969,86.27061462402344,0.7300362463312944
2025-01-08,71.9995346069336,98.65789031982422,80.21489715576172,77.3066177368164,86.36067962646484,0.7297899273289657
2025-01-10,71.62559509277344,98.0901870727539,79.68341827392578,77.1651611328125,85.88325500488281,0.730201432276283
2025-01-13,71.6073226928711,97.81098937988281,79.65545654296875,77.18401336669922,85.84722137451172,0.7320989507095086
2025-01-14,71.69853973388672,97.92268371582031,79.5249252319336,77.20287322998047,85.9192886352539,0.7321954118614823
2025-01-15,72.327880859375,99.09529113769531,80.89555358886719,77.37261962890625,86.71198272705078,0.7298821167887145
2025-01-16,72.40996551513672,99.2907485961914,81.15662384033203,77.41975402832031,86.81108093261719,0.7292720272421657
2025-01-17,72.47380828857422,99.37447357177734,81.2965087890625,77.40091705322266,86.88312530517578,0.729300047423416
2025-01-21,72.66535186767578,99.95147705078125,82.02375030517578,77.42919158935547,87.1353759765625,0.72700628356655
2025-01-22,72.56502532958984,99.63507080078125,81.5948715209961,77.41032409667969,86.99125671386719,0.7283080620746731
2025-01-23,72.6562271118164,99.4954833984375,80.9608383178711,77.41032409667969,87.11737060546875,0.7302464858717136
2025-01-24,72.7383041381836,99.6908950805664,81.32447052001953,77.45748901367188,87.20745086669922,0.7296383895379739
2025-01-27,72.79305267333984,100.37958526611328,82.28484344482422,77.57064056396484,87.30652618408203,0.7251778584296835
2025-01-28,72.76567840576172,100.239990234375,82.22889709472656,77.5895004272461,87.25249481201172,0.7259146597642864
2025-01-29,72.7200698852539,100.10969543457031,82.06107330322266,77.5423583984375,87.18041229248047,0.7264038669739264
2025-01-30,72.85687255859375,100.33305358886719,82.36876678466797,77.5895004272461,87.36058044433594,0.7261502560974367
2025-01-31,72.71094512939453,100.00731658935547,81.82795715332031,77.59893798828125,87.16239166259766,0.7270562555733417
2025-02-03,72.61934661865234,100.1651611328125,82.49421691894531,77.54501342773438,87.05008697509766,0.7249960544900816
2025-02-04,72.848388671875,100.36131286621094,82.74687194824219,77.62068176269531,87.3037109375,0.7258612566077857
2025-02-05,73.04078674316406,101.06183624267578,84.11302947998047,77.6679916381836,87.53921508789062,0.7227336199173555
2025-02-06,72.93085479736328,100.87503051757812,84.07560729980469,77.63960266113281,87.43051147460938,0.7229822327999654
2025-02-07,72.70179748535156,100.43605041503906,83.5328598022461,77.55447387695312,87.17689514160156,0.7238615734581431
2025-02-10,72.848388671875,100.46405792236328,83.28023529052734,77.5923080444336,87.37617492675781,0.725118914947382
2025-02-11,72.82090759277344,100.23990631103516,82.74687194824219,77.57339477539062,87.27653503417969,0.7264662375762493
2025-02-12,72.66514587402344,99.69817352294922,81.62395477294922,77.46930694580078,87.0772476196289,0.7288513250174725
2025-02-13,72.99498748779297,100.4734115600586,82.98076629638672,77.57339477539062,87.46676635742188,0.7265104902321324
2025-02-14,73.07743835449219,100.86568450927734,83.42058563232422,77.67745208740234,87.5754623413086,0.7245024778250598
2025-02-18,73.0133056640625,100.45472717285156,82.43807220458984,77.61124420166016,87.52111053466797,0.7268279723504614
2025-02-19,73.06825256347656,100.5107650756836,82.54100036621094,77.6679916381836,87.59356689453125,0.7269694197278959
2025-02-20,73.11408996582031,100.75362396240234,82.84978485107422,77.67745208740234,87.65697479248047,0.7256720611171652
2025-02-21,72.9766616821289,101.1085205078125,83.85100555419922,77.80990600585938,87.5301513671875,0.7217656960620852
2025-02-24,73.06825256347656,101.37005615234375,84.09431457519531,77.86669158935547,87.6116943359375,0.7208070641064469
2025-02-25,73.25152587890625,102.14532470703125,85.54469299316406,77.97075653076172,87.8291015625,0.7171304813901476
2025-02-26,73.352294921875,102.3601303100586,86.04999542236328,77.99913787841797,87.9106216430664,0.7166100189564424
2025-02-27,73.2148666381836,101.93047332763672,85.44175720214844,78.02752685546875,87.72944641113281,0.7182824159252935
2025-02-28,73.41643524169922,102.37882995605469,86.4897689819336,78.16944122314453,87.9740219116211,0.7171056289001608
2025-03-03,73.26364135742188,102.70230102539062,86.89341735839844,78.21974182128906,87.78093719482422,0.7133592979509703
2025-03-04,73.25444030761719,102.36475372314453,85.82333374023438,78.2292251586914,87.68074798583984,0.7156217119980669
2025-03-05,73.29125213623047,102.03661346435547,85.13809204101562,78.1438217163086,87.7171859741211,0.7182838556459281
2025-03-06,73.01510620117188,101.71782684326172,84.85648345947266,78.1912612915039,87.40752410888672,0.7178201547078052
2025-03-07,73.13475036621094,101.5584487915039,84.58426666259766,78.18177795410156,87.5350341796875,0.7201247285329666
2025-03-10,72.85860443115234,101.90534210205078,85.4666519165039,78.32412719726562,87.19803619384766,0.7149635429140678
2025-03-11,72.6008529663086,101.23965454101562,84.85648345947266,78.27667999267578,86.806396484375,0.7171187347038558
2025-03-12,72.68370819091797,100.93962860107422,84.349609375,78.21974182128906,86.88839721679688,0.7200710880180954
2025-03-13,72.2786636352539,101.25840759277344,85.0911636352539,78.27667999267578,86.39656066894531,0.7138040717165323
2025-03-14,72.61005401611328,101.2115249633789,84.64059448242188,78.21974182128906,86.82463073730469,0.7174089516227088
2025-03-17,72.78497314453125,101.41780853271484,85.06299591064453,78.1912612915039,87.05232238769531,0.7176744814107539
2025-03-18,72.65608215332031,101.66158294677734,85.14747619628906,78.1912612915039,86.89749145507812,0.7146857253969554
2025-03-19,73.13475036621094,102.26162719726562,85.58865356445312,78.30516052246094,87.41663360595703,0.7151729575467433
2025-03-20,73.03349304199219,102.11161041259766,85.64497375488281,78.32412719726562,87.30734252929688,0.7152320166814443
2025-03-21,72.92304992675781,101.97097778320312,85.13809204101562,78.37159729003906,87.21626281738281,0.7151353405848174
2025-03-24,73.13475036621094,101.5302963256836,84.26512145996094,78.26719665527344,87.55323791503906,0.7203244057479463
2025-03-25,73.09794616699219,101.63343811035156,84.25572204589844,78.29566955566406,87.46216583251953,0.7192312641005404
2025-03-26,72.80338287353516,101.22090911865234,83.70191955566406,78.27667999267578,87.04320526123047,0.719252410469799
2025-03-27,72.66531372070312,101.09903717041016,83.45787048339844,78.31464385986328,86.87925720214844,0.7187537661532838
2025-03-28,72.53643035888672,101.70846557617188,84.61243438720703,78.45701599121094,86.71531677246094,0.7131798709967015
2025-03-31,72.6192855834961,101.90534210205078,85.4478530883789,78.5139389038086,86.79729461669922,0.7126151003033105
2025-04-01,72.78761291503906,102.26958465576172,86.18831634521484,78.54252624511719,87.0280990600586,0.7117229737467045
2025-04-02,72.93561553955078,102.50486755371094,86.13179016113281,78.48538208007812,87.19295501708984,0.7115331913514611
2025-04-03,72.02913665771484,102.49546813964844,86.52745819091797,78.78057861328125,86.00231170654297,0.7027543555347862
2025-04-04,71.00239562988281,102.38252258300781,87.46947479248047,78.73297882080078,84.67426300048828,0.6935011351406858
2025-04-07,70.39188385009766,100.38721466064453,84.83174896240234,78.74250030517578,83.9049072265625,0.7012036750701268
2025-04-08,70.0681381225586,99.1166000366211,83.23026275634766,78.69489288330078,83.55686950683594,0.7069263685060845
