date,dxy,dxy_high,dxy_low,dxy_ma50,dxy_ma200
2024-07-29,104.55999755859375,104.75,104.13999938964844,104.85920028686523,104.39910045623779
2024-07-30,104.55000305175781,104.80000305175781,104.45999908447266,104.86100036621093,104.39275047302246
2024-07-31,104.0999984741211,104.52999877929688,103.93000030517578,104.85400039672851,104.38040046691894
2024-08-01,104.41999816894531,104.44999694824219,103.86000061035156,104.85100036621094,104.36925045013427
2024-08-02,103.20999908447266,104.43000030517578,103.12999725341797,104.82200027465821,104.35410045623779
2024-08-05,102.69000244140625,103.27999877929688,102.16000366210938,104.7770002746582,104.33630046844482
2024-08-06,102.97000122070312,103.2300033569336,102.69999694824219,104.73420028686523,104.31830047607421
2024-08-07,103.19999694824219,103.37000274658203,102.91999816894531,104.70380020141602,104.30305046081543
2024-08-08,103.20999908447266,103.55000305175781,102.91999816894531,104.67580017089844,104.28830043792725
2024-08-09,103.13999938964844,103.30000305175781,103.02999877929688,104.63660018920899,104.27630043029785
2024-08-12,103.13999938964844,103.30999755859375,103.08999633789062,104.60500015258789,104.26065044403076
2024-08-13,102.55999755859375,103.2699966430664,102.55000305175781,104.56280014038086,104.24080043792725
2024-08-14,102.56999969482422,102.72000122070312,102.2699966430664,104.53140014648437,104.22065044403077
2024-08-15,102.9800033569336,103.2300033569336,102.54000091552734,104.50880020141602,104.20275047302246
2024-08-16,102.45999908447266,103.05000305175781,102.38999938964844,104.47260025024414,104.18445045471191
2024-08-19,101.88999938964844,102.4800033569336,101.8499984741211,104.42840026855468,104.16060043334961
2024-08-20,101.44000244140625,102.01000213623047,101.36000061035156,104.35940032958985,104.13340045928955
2024-08-21,101.04000091552734,101.62999725341797,100.91999816894531,104.2772003173828,104.10800045013428
2024-08-22,101.51000213623047,101.62999725341797,101.08999633789062,104.20280029296875,104.0904504776001
2024-08-23,100.72000122070312,101.55000305175781,100.5999984741211,104.12420028686523,104.06795047760009
2024-08-26,100.8499984741211,100.91999816894531,100.52999877929688,104.03720031738281,104.04450046539307
2024-08-27,100.55000305175781,100.93000030517578,100.51000213623047,103.93720031738282,104.01930049896241
2024-08-28,101.08999633789062,101.18000030517578,100.56999969482422,103.85260025024414,103.9952004623413
2024-08-29,101.33999633789062,101.58000183105469,100.88999938964844,103.77420013427735,103.97260044097901
2024-08-30,101.69999694824219,101.77999877929688,101.25,103.69640014648438,103.95280040740967
2024-09-03,101.83000183105469,101.91999816894531,101.55999755859375,103.61700012207031,103.94140041351318
2024-09-04,101.36000061035156,101.77999877929688,101.23999786376953,103.53480010986328,103.9262504196167
2024-09-05,101.11000061035156,101.37000274658203,100.95999908447266,103.44480010986328,103.90995040893554
2024-09-06,101.18000030517578,101.4000015258789,100.58000183105469,103.34740005493164,103.8967504119873
2024-09-09,101.55000305175781,101.69999694824219,101.13999938964844,103.2602000427246,103.88715042114258
2024-09-10,101.62999725341797,101.7699966430664,101.54000091552734,103.17539993286132,103.87735042572021
2024-09-11,101.68000030517578,101.81999969482422,101.2699966430664,103.09099990844726,103.86615043640137
2024-09-12,101.37000274658203,101.83999633789062,101.2300033569336,103.00399993896484,103.85600044250488
2024-09-13,101.11000061035156,101.19999694824219,100.87999725341797,102.9181999206543,103.84555046081543
2024-09-16,100.76000213623047,101.0999984741211,100.58999633789062,102.83580001831055,103.83560047149658
2024-09-17,100.88999938964844,101.02999877929688,100.56999969482422,102.75339996337891,103.82620048522949
2024-09-18,100.5999984741211,101.1500015258789,100.22000122070312,102.66299987792969,103.8117004776001
2024-09-19,100.61000061035156,101.47000122070312,100.5199966430664,102.57419982910156,103.79840049743652
2024-09-20,100.72000122070312,101.0199966430664,100.41000366210938,102.4997998046875,103.7838005065918
2024-09-23,100.91999816894531,101.2300033569336,100.72000122070312,102.4363998413086,103.76815048217773
2024-09-24,100.37000274658203,101.05000305175781,100.33999633789062,102.35999984741211,103.74925048828125
2024-09-25,100.91999816894531,100.98999786376953,100.22000122070312,102.29299987792969,103.73615047454834
2024-09-26,100.55999755859375,100.97000122070312,100.4800033569336,102.22919982910156,103.71890045166016
2024-09-27,100.41999816894531,100.87999725341797,100.16000366210938,102.15419982910156,103.70050045013427
2024-09-30,100.77999877929688,100.91999816894531,100.18000030517578,102.08179977416992,103.68505043029785
2024-10-01,101.19000244140625,101.38999938964844,100.69999694824219,102.01939987182617,103.67665042877198
2024-10-02,101.68000030517578,101.69000244140625,101.16000366210938,101.96399993896485,103.6752504348755
2024-10-03,101.98999786376953,102.0999984741211,101.62999725341797,101.91599990844726,103.67245040893555
2024-10-04,102.5199966430664,102.69000244140625,101.80999755859375,101.87919982910157,103.67250038146973
2024-10-07,102.54000091552734,102.62000274658203,102.37000274658203,101.84359985351563,103.67435039520264
2024-10-08,102.55000305175781,102.63999938964844,102.29000091552734,101.80339996337891,103.67505039215088
2024-10-09,102.93000030517578,102.94000244140625,102.45999908447266,101.77099990844727,103.68050041198731
2024-10-10,102.98999786376953,103.18000030517578,102.72000122070312,101.74879989624023,103.68695041656494
2024-10-11,102.88999938964844,102.98999786376953,102.7699966430664,101.7181999206543,103.69405040740966
2024-10-14,103.30000305175781,103.36000061035156,102.93000030517578,101.72,103.70560043334962
2024-10-15,103.26000213623047,103.3499984741211,103.02999877929688,101.73139999389649,103.71575042724609
2024-10-16,103.58999633789062,103.61000061035156,103.16999816894531,101.74379989624023,103.72705039978027
2024-10-17,103.83000183105469,103.87000274658203,103.44000244140625,101.75639999389648,103.73520042419433
2024-10-18,103.48999786376953,103.80999755859375,103.45999908447266,101.76199996948242,103.74035041809083
2024-10-21,104.01000213623047,104.0199966430664,103.41999816894531,101.77940002441406,103.74830043792724
2024-10-22,104.08000183105469,104.12999725341797,103.81999969482422,101.79820007324219,103.75665042877198
2024-10-23,104.43000030517578,104.56999969482422,104.08999633789062,101.83560012817382,103.7677504348755
2024-10-24,104.05999755859375,104.45999908447266,104.01000213623047,101.86540008544922,103.77520042419434
2024-10-25,104.26000213623047,104.33999633789062,103.94000244140625,101.89100006103516,103.78470043182374
2024-10-28,104.31999969482422,104.56999969482422,104.12000274658203,101.92820007324218,103.79485042572021
2024-10-29,104.27999877929688,104.63999938964844,104.20999908447266,101.97600006103515,103.80425041198731
2024-10-30,103.98999786376953,104.44000244140625,103.9800033569336,102.02699996948242,103.8074003982544
2024-10-31,103.9800033569336,104.22000122070312,103.81999969482422,102.08580001831055,103.81005043029785
2024-11-01,104.27999877929688,104.3499984741211,103.68000030517578,102.14119995117187,103.8137504196167
2024-11-04,103.88999938964844,103.97000122070312,103.58000183105469,102.20459991455078,103.8167504119873
2024-11-05,103.41999816894531,103.95999908447266,103.37000274658203,102.25599990844727,103.81720039367676
2024-11-06,105.08999633789062,105.44000244140625,104.04000091552734,102.34679977416992,103.8245503616333
2024-11-07,104.51000213623047,105.25,104.19000244140625,102.41519989013672,103.83090038299561
2024-11-08,105.0,105.20999908447266,104.33999633789062,102.48839996337891,103.83805038452148
2024-11-11,105.54000091552734,105.70999908447266,104.93000030517578,102.56520004272461,103.8484003829956
2024-11-12,106.0199966430664,106.18000030517578,105.48999786376953,102.64899993896485,103.86045036315917
2024-11-13,106.4800033569336,106.54000091552734,105.72000122070312,102.75139999389648,103.87585037231446
2024-11-14,106.66999816894531,107.05999755859375,106.37999725341797,102.86259994506835,103.89285037994385
2024-11-15,106.69000244140625,106.95999908447266,106.33000183105469,102.97279998779297,103.91105037689209
2024-11-18,106.27999877929688,106.80999755859375,106.12999725341797,103.06739990234375,103.92285037994385
2024-11-19,106.20999908447266,106.62999725341797,106.11000061035156,103.15899993896484,103.931650390625
2024-11-20,106.68000030517578,106.91999816894531,106.11000061035156,103.25899993896485,103.944150390625
2024-11-21,106.97000122070312,107.16000366210938,106.45999908447266,103.37099990844726,103.95880039215088
2024-11-22,107.48999786376953,108.06999969482422,106.91999816894531,103.49859985351563,103.97550037384033
2024-11-25,106.81999969482422,107.25,106.58000183105469,103.6197998046875,103.98920036315918
2024-11-26,107.01000213623047,107.5,106.48999786376953,103.74219985961913,104.00340038299561
2024-11-27,106.08000183105469,106.91999816894531,105.86000061035156,103.8517999267578,104.00900039672851
2024-11-29,105.73999786376953,106.12999725341797,105.62000274658203,103.95439987182617,104.01410037994384
2024-12-02,106.44999694824219,106.7300033569336,105.81999969482422,104.06899978637695,104.02485034942627
2024-12-03,106.37000274658203,106.5999984741211,106.08999633789062,104.1779998779297,104.0353003692627
2024-12-04,106.33999633789062,106.72000122070312,106.08999633789062,104.29739974975585,104.04660034179688
2024-12-05,105.70999908447266,106.37000274658203,105.69999694824219,104.39319976806641,104.05510032653808
2024-12-06,105.97000122070312,106.16000366210938,105.41999816894531,104.5013998413086,104.06515033721924
2024-12-09,106.1500015258789,106.20999908447266,105.80000305175781,104.61599990844726,104.0762003326416
2024-12-10,106.4000015258789,106.63999938964844,106.04000091552734,104.7283999633789,104.08905033111573
2024-12-11,106.70999908447266,106.80999755859375,106.2699966430664,104.83879989624023,104.10345031738281
2024-12-12,106.95999908447266,107.04000091552734,106.3499984741211,104.94439987182618,104.11835029602051
2024-12-13,107.0,107.19000244140625,106.72000122070312,105.04459991455079,104.13255027770997
2024-12-16,106.86000061035156,107.16999816894531,106.75,105.13139999389648,104.14755027770997
2024-12-17,106.95999908447266,107.08000183105469,106.69999694824219,105.21979995727538,104.16320026397705
2024-12-18,108.02999877929688,108.2699966430664,106.81999969482422,105.32939987182617,104.18435024261474
2024-12-19,108.41000366210938,108.48999786376953,107.81999969482422,105.43899993896484,104.20955024719238
2024-12-20,107.62000274658203,108.54000091552734,107.58999633789062,105.5316000366211,104.23355026245117
2024-12-23,108.04000091552734,108.27999877929688,107.68000030517578,105.63460006713868,104.26005027770996
2024-12-24,108.26000213623047,108.30000305175781,107.91999816894531,105.73380004882813,104.2870002746582
2024-12-26,108.12999725341797,108.30000305175781,108.02999877929688,105.83119995117187,104.31285026550293
2024-12-27,108.0,108.19999694824219,107.87000274658203,105.91940002441406,104.3389002609253
2024-12-30,108.12999725341797,108.37999725341797,107.73999786376953,106.00539993286132,104.36275024414063
2024-12-31,108.48999786376953,108.58000183105469,107.87000274658203,106.10539993286133,104.38805023193359
2025-01-02,109.38999938964844,109.52999877929688,108.2699966430664,106.21299987792969,104.41710021972656
2025-01-03,108.94999694824219,109.22000122070312,108.9000015258789,106.31039978027344,104.44280021667481
2025-01-06,108.26000213623047,109.06999969482422,107.75,106.38699981689453,104.46705020904541
2025-01-07,108.54000091552734,108.69999694824219,107.8499984741211,106.4765998840332,104.48975021362304
2025-01-08,109.08999633789062,109.37999725341797,108.55000305175781,106.5731997680664,104.51305019378663
2025-01-09,109.18000030517578,109.37999725341797,108.94000244140625,106.67039978027344,104.53780017852783
2025-01-10,109.6500015258789,109.97000122070312,109.08000183105469,106.77779983520507,104.56460018157959
2025-01-13,109.95999908447266,110.18000030517578,109.41000366210938,106.89719985961914,104.59265018463135
2025-01-14,109.2699966430664,109.76000213623047,109.18000030517578,107.0029997253418,104.6162501525879
2025-01-15,109.08999633789062,109.37999725341797,108.5999984741211,107.09919967651368,104.63660015106201
2025-01-16,108.95999908447266,109.37999725341797,108.83000183105469,107.20059967041016,104.65730014801025
2025-01-17,109.3499984741211,109.41999816894531,108.83000183105469,107.31919967651368,104.68280014038086
2025-01-21,108.05999755859375,108.79000091552734,107.91999816894531,107.37859970092774,104.70250011444092
2025-01-22,108.16999816894531,108.2699966430664,107.75,107.45179962158203,104.72185009002686
2025-01-23,108.05000305175781,108.51000213623047,107.91999816894531,107.51279968261719,104.7414001083374
2025-01-24,107.44000244140625,108.19000244140625,107.22000122070312,107.55079971313477,104.75785011291504
2025-01-27,107.33999633789062,107.80999755859375,106.97000122070312,107.57719970703126,104.7683000946045
2025-01-28,107.87000274658203,108.05000305175781,107.69000244140625,107.60499969482422,104.78125011444092
2025-01-29,108.0,108.30000305175781,107.75,107.6315997314453,104.79105010986328
2025-01-30,107.80000305175781,108.23999786376953,107.5,107.65379974365234,104.7990001296997
2025-01-31,108.37000274658203,108.56999969482422,107.79000091552734,107.69559982299805,104.80955013275147
2025-02-03,108.98999786376953,109.87999725341797,108.33999633789062,107.75119979858398,104.8247501373291
2025-02-04,107.95999908447266,109.04000091552734,107.91999816894531,107.77679977416992,104.83380012512207
2025-02-05,107.58000183105469,108.01000213623047,107.30000305175781,107.78899978637695,104.84095012664795
2025-02-06,107.69000244140625,108.0999984741211,107.54000091552734,107.79299987792969,104.8490001296997
2025-02-07,108.04000091552734,108.31999969482422,107.5199966430664,107.81739990234375,104.86075012207031
2025-02-10,108.31999969482422,108.44000244140625,108.08999633789062,107.84359985351563,104.87305011749268
2025-02-11,107.95999908447266,108.45999908447266,107.77999877929688,107.88119979858398,104.88485012054443
2025-02-12,107.94000244140625,108.5199966430664,107.62999725341797,107.92519989013672,104.89485012054443
2025-02-13,107.30999755859375,108.0,107.02999877929688,107.94239990234375,104.90350009918212
2025-02-14,106.56999969482422,107.18000030517578,106.56999969482422,107.94639984130859,104.90525009155273
2025-02-18,107.05000305175781,107.12000274658203,106.80999755859375,107.96059997558594,104.91170009613037
2025-02-19,107.16999816894531,107.37999725341797,106.87999725341797,107.9897999572754,104.92105007171631
2025-02-20,106.33999633789062,107.1500015258789,106.33999633789062,107.99719985961914,104.92760005950927
2025-02-21,106.61000061035156,106.75,106.37999725341797,108.00639984130859,104.93540004730225
2025-02-24,106.5999984741211,106.75,106.12999725341797,108.01039978027343,104.94135002136231
2025-02-25,106.30999755859375,106.79000091552734,106.19000244140625,108.00239974975585,104.94514999389648
2025-02-26,106.41999816894531,106.6500015258789,106.16000366210938,107.99159973144532,104.95109996795654
2025-02-27,107.23999786376953,107.30999755859375,106.5199966430664,107.9963996887207,104.96074996948242
2025-02-28,107.61000061035156,107.66000366210938,107.18000030517578,108.0113996887207,104.97269996643067
2025-03-03,106.75,107.55999755859375,106.47000122070312,108.00719970703125,104.98139995574951
2025-03-04,105.73999786376953,106.6500015258789,105.52999877929688,107.9613996887207,104.98834995269776
2025-03-05,105.73999786376953,105.7699966430664,104.26000213623047,107.90799957275391,104.99474994659424
2025-03-06,104.05999755859375,104.38999938964844,103.76000213623047,107.83679946899414,104.992799949646
2025-03-07,103.83999633789062,104.23999786376953,103.45999908447266,107.7527993774414,104.98914993286132
2025-03-10,103.91000366210938,104.05999755859375,103.55999755859375,107.66579940795899,104.98539993286133
2025-03-11,103.44000244140625,103.91999816894531,103.22000122070312,107.57199951171874,104.97789993286133
2025-03-12,103.61000061035156,103.77999877929688,103.3499984741211,107.48419952392578,104.97039993286133
2025-03-13,103.83000183105469,104.08000183105469,103.51000213623047,107.39819961547852,104.96594993591309
2025-03-14,103.72000122070312,104.08999633789062,103.56999969482422,107.30279968261719,104.96149993896485
2025-03-17,103.37000274658203,103.80999755859375,103.30000305175781,107.18239974975586,104.95284996032714
2025-03-18,103.23999786376953,103.68000030517578,103.19999694824219,107.0681997680664,104.94544994354249
2025-03-19,103.43000030517578,103.91000366210938,103.25,106.97159973144531,104.93924995422363
2025-03-20,103.8499984741211,104.12999725341797,103.31999969482422,106.8777996826172,104.93779994964599
2025-03-21,104.08999633789062,104.22000122070312,103.76000213623047,106.77779968261719,104.93769992828369
2025-03-24,104.26000213623047,104.44000244140625,103.83999633789062,106.67939971923828,104.9376499557495
2025-03-25,104.18000030517578,104.47000122070312,103.94000244140625,106.56999969482422,104.93804996490479
2025-03-26,104.55000305175781,104.68000030517578,104.18000030517578,106.46179977416992,104.93634998321534
2025-03-27,104.06999969482422,104.6500015258789,104.06999969482422,106.35779983520507,104.93094997406006
2025-03-28,104.04000091552734,104.5,103.9000015258789,106.25679992675781,104.92499996185303
2025-03-31,104.20999908447266,104.38999938964844,103.75,106.16179992675781,104.92279994964599
2025-04-01,104.26000213623047,104.37000274658203,104.0199966430664,106.06,104.91809997558593
2025-04-02,103.80999755859375,104.30999755859375,103.37000274658203,105.975,104.90939994812011
2025-04-03,102.06999969482422,103.37999725341797,101.2699966430664,105.85300003051758,104.89314994812011
2025-04-04,103.0199966430664,103.18000030517578,101.54000091552734,105.75239990234375,104.8819499206543
2025-04-07,103.26000213623047,103.54000091552734,102.18000030517578,105.66879989624023,104.870299949646
2025-04-08,102.95999908447266,103.44000244140625,102.75,105.58119995117187,104.85609992980957
2025-04-09,102.9000015258789,103.33000183105469,101.83999633789062,105.48179992675782,104.84324993133545
2025-04-10,100.87000274658203,103.02999877929688,100.69999694824219,105.33919998168945,104.81954994201661
2025-04-11,99.77999877929688,100.77999877929688,99.01000213623047,105.17879989624024,104.7881999206543
2025-04-14,99.63999938964844,100.16000366210938,99.20999908447266,105.00419982910157,104.75684989929199
2025-04-15,100.22000122070312,100.27999877929688,99.4800033569336,104.82879989624024,104.7285998916626
2025-04-16,99.37999725341797,100.0999984741211,99.16999816894531,104.65719985961914,104.6959998703003
2025-04-17,99.37999725341797,99.75,99.22000122070312,104.4931997680664,104.66429985046386
2025-04-21,98.27999877929688,99.20999908447266,97.91999816894531,104.30499969482422,104.62869983673096
2025-04-22,98.91999816894531,99.3499984741211,98.01000213623047,104.12259963989258,104.5988998413086
2025-04-23,99.83999633789062,99.94000244140625,98.86000061035156,103.95299957275391,104.5730498123169
2025-04-24,99.29000091552734,99.83999633789062,99.22000122070312,103.779599609375,104.54389980316162
2025-04-25,99.47000122070312,99.88999938964844,99.4000015258789,103.61019958496094,104.51599979400635
2025-04-28,99.01000213623047,99.83999633789062,98.9000015258789,103.44419967651368,104.48884979248047
2025-04-29,99.23999786376953,99.37000274658203,98.94999694824219,103.29759963989258,104.46459980010987
2025-04-30,99.47000122070312,99.70999908447266,99.13999938964844,103.14599960327149,104.44099979400634
2025-05-01,100.25,100.37999725341797,99.61000061035156,103.00759963989258,104.42089981079101
2025-05-02,100.0,100.33000183105469,99.4000015258789,102.88079971313476,104.40214981079102
2025-05-05,99.83000183105469,100.05000305175781,99.45999908447266,102.74519973754883,104.38044982910156
2025-05-06,99.23999786376953,100.0999984741211,99.16999816894531,102.5979997253418,104.35464981079102
2025-05-07,99.61000061035156,99.97000122070312,99.29000091552734,102.46399978637696,104.33114982604981
2025-05-08,100.63999938964844,100.76000213623047,99.61000061035156,102.34839981079102,104.31209983825684
2025-05-09,100.33999633789062,100.86000061035156,100.08999633789062,102.21039978027343,104.29184982299805
2025-05-12,101.79000091552734,101.9800033569336,100.51000213623047,102.09399978637695,104.27899982452392
2025-05-13,101.0,101.76000213623047,100.91000366210938,101.97899978637696,104.2623998260498
2025-05-14,101.04000091552734,101.13999938964844,100.2699966430664,101.8849998474121,104.24479984283447
2025-05-15,100.87999725341797,101.05999755859375,100.58999633789062,101.78779983520508,104.22644981384278
2025-05-16,101.08999633789062,101.26000213623047,100.5199966430664,101.72839981079102,104.21139980316163
2025-05-19,100.43000030517578,100.91000366210938,100.05999755859375,101.66019989013672,104.19144981384278
2025-05-20,100.12000274658203,100.58000183105469,100.01000213623047,101.58439987182618,104.17599983215332
2025-05-21,99.55999755859375,99.98999786376953,99.33999633789062,101.50679977416992,104.16034980773925
2025-05-22,99.95999908447266,100.12000274658203,99.44000244140625,101.43379974365234,104.1452997970581
2025-05-23,99.11000061035156,99.94000244140625,99.05000305175781,101.33939971923829,104.12484981536865
